BCLL,get/set,spristupni na indexe,200,3
BCLL,index,index prvku,0,3
BCLL,vloz,vloz na koniec,200,3
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,index,index prvku,0,4
BCLL,index,index prvku,100,4
BCLL,vloz,vloz na index,200,4
BCLL,get/set,nastav na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,get/set,spristupni na indexe,200,5
BCLL,get/set,nastav na indexe,200,5
BCLL,zmaz,zmaz na zaciatku,200,5
BCLL,index,index prvku,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,zmaz,zmaz na indexe,200,4
BCLL,vloz,vloz na koniec,200,3
BCLL,vloz,vloz na index,100,4
BCLL,zmaz,zmaz na indexe,200,5
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,nastav na indexe,200,4
BCLL,get/set,spristupni na indexe,100,4
BCLL,index,index prvku,100,4
BCLL,zmaz,zmaz na indexe,200,4
BCLL,vloz,vloz na index,200,3
BCLL,zmaz,zmaz na indexe,200,4
BCLL,vloz,vloz na index,200,3
BCLL,vloz,vloz na index,200,4
BCLL,vloz,vloz na koniec,100,5
BCLL,zmaz,zmaz na indexe,200,6
BCLL,vloz,vloz na index,200,5
BCLL,get/set,nastav na indexe,100,6
BCLL,zmaz,zmaz na zaciatku,200,6
BCLL,index,index prvku,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,index,index prvku,100,5
BCLL,zmaz,zmaz na zaciatku,100,5
BCLL,get/set,nastav na indexe,100,4
BCLL,get/set,spristupni na indexe,200,4
BCLL,zmaz,zmaz na indexe,200,4
BCLL,vloz,vloz na zaciatok,200,3
BCLL,get/set,nastav na indexe,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,zmaz,zmaz na konci,200,4
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,vloz,vloz na koniec,200,3
BCLL,index,index prvku,100,4
BCLL,zmaz,zmaz na konci,400,4
BCLL,zmaz,zmaz na zaciatku,100,3
BCLL,zmaz,zmaz na konci,200,2
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na indexe,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,index,index prvku,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,index,index prvku,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,vloz,vloz na index,200,1
BCLL,index,index prvku,100,2
BCLL,vloz,vloz na koniec,200,2
BCLL,get/set,nastav na indexe,200,3
BCLL,vloz,vloz na koniec,200,3
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,zmaz,zmaz na indexe,200,4
BCLL,vloz,vloz na index,300,3
BCLL,index,index prvku,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,vloz,vloz na koniec,200,4
BCLL,zmaz,zmaz na zaciatku,100,5
BCLL,get/set,spristupni na indexe,100,4
BCLL,zmaz,zmaz na konci,500,4
BCLL,get/set,spristupni na indexe,200,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,zmaz,zmaz na indexe,300,3
BCLL,zmaz,zmaz na zaciatku,200,2
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,index,index prvku,0,1
BCLL,vloz,vloz na koniec,200,1
BCLL,vloz,vloz na zaciatok,200,2
BCLL,get/set,nastav na indexe,100,3
BCLL,zmaz,zmaz na zaciatku,200,3
BCLL,get/set,nastav na indexe,100,2
BCLL,zmaz,zmaz na zaciatku,200,2
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,get/set,nastav na indexe,100,1
BCLL,index,index prvku,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,vloz,vloz na index,20300,1
BCLL,get/set,spristupni na indexe,200,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,index,index prvku,100,2
BCLL,zmaz,zmaz na indexe,500,2
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,vloz,vloz na zaciatok,600,1
BCLL,zmaz,zmaz na konci,200,2
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,vloz,vloz na zaciatok,200,1
BCLL,index,index prvku,100,2
BCLL,zmaz,zmaz na konci,300,2
BCLL,vloz,vloz na index,200,1
BCLL,index,index prvku,100,2
BCLL,vloz,vloz na koniec,200,2
BCLL,get/set,spristupni na indexe,100,3
BCLL,vloz,vloz na index,200,3
BCLL,vloz,vloz na koniec,200,4
BCLL,index,index prvku,100,5
BCLL,vloz,vloz na index,200,5
BCLL,zmaz,zmaz na konci,300,6
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,nastav na indexe,200,5
BCLL,vloz,vloz na index,200,5
BCLL,zmaz,zmaz na indexe,300,6
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,zmaz,zmaz na indexe,200,5
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,spristupni na indexe,200,4
BCLL,get/set,spristupni na indexe,100,4
BCLL,zmaz,zmaz na zaciatku,200,4
BCLL,vloz,vloz na koniec,100,3
BCLL,get/set,spristupni na indexe,100,4
BCLL,vloz,vloz na koniec,200,4
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,get/set,nastav na indexe,200,5
BCLL,vloz,vloz na zaciatok,200,5
BCLL,vloz,vloz na index,100,6
BCLL,get/set,spristupni na indexe,200,7
BCLL,get/set,spristupni na indexe,100,7
BCLL,index,index prvku,100,7
BCLL,vloz,vloz na index,200,7
BCLL,get/set,spristupni na indexe,100,8
BCLL,get/set,nastav na indexe,200,8
BCLL,get/set,nastav na indexe,200,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,vloz,vloz na zaciatok,200,8
BCLL,get/set,spristupni na indexe,200,9
BCLL,vloz,vloz na index,100,9
BCLL,index,index prvku,100,10
BCLL,get/set,spristupni na indexe,100,10
BCLL,get/set,spristupni na indexe,200,10
BCLL,get/set,nastav na indexe,200,10
BCLL,zmaz,zmaz na zaciatku,200,10
BCLL,get/set,nastav na indexe,100,9
BCLL,zmaz,zmaz na zaciatku,200,9
BCLL,get/set,spristupni na indexe,100,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,get/set,nastav na indexe,100,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,get/set,nastav na indexe,100,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,vloz,vloz na koniec,200,8
BCLL,index,index prvku,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,nastav na indexe,200,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,get/set,spristupni na indexe,200,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,index,index prvku,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,vloz,vloz na koniec,100,9
BCLL,zmaz,zmaz na indexe,300,10
BCLL,vloz,vloz na index,200,9
BCLL,zmaz,zmaz na konci,200,10
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,nastav na indexe,200,9
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,nastav na indexe,200,9
BCLL,get/set,nastav na indexe,200,9
BCLL,vloz,vloz na index,200,9
BCLL,index,index prvku,100,10
BCLL,vloz,vloz na zaciatok,300,10
BCLL,get/set,spristupni na indexe,100,11
BCLL,get/set,nastav na indexe,200,11
BCLL,get/set,nastav na indexe,100,11
BCLL,zmaz,zmaz na konci,300,11
BCLL,index,index prvku,100,10
BCLL,zmaz,zmaz na konci,200,10
BCLL,get/set,nastav na indexe,100,9
BCLL,vloz,vloz na koniec,200,9
BCLL,zmaz,zmaz na indexe,100,10
BCLL,get/set,spristupni na indexe,100,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,index,index prvku,100,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,vloz,vloz na zaciatok,200,9
BCLL,vloz,vloz na zaciatok,100,10
BCLL,index,index prvku,0,11
BCLL,zmaz,zmaz na indexe,200,11
BCLL,get/set,nastav na indexe,100,10
BCLL,get/set,spristupni na indexe,100,10
BCLL,get/set,nastav na indexe,100,10
BCLL,zmaz,zmaz na konci,200,10
BCLL,index,index prvku,100,9
BCLL,get/set,nastav na indexe,100,9
BCLL,get/set,spristupni na indexe,100,9
BCLL,zmaz,zmaz na konci,200,9
BCLL,get/set,spristupni na indexe,100,8
BCLL,zmaz,zmaz na indexe,300,8
BCLL,get/set,spristupni na indexe,100,7
BCLL,zmaz,zmaz na indexe,200,7
BCLL,get/set,nastav na indexe,100,6
BCLL,zmaz,zmaz na konci,100,6
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,spristupni na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,get/set,nastav na indexe,100,5
BCLL,vloz,vloz na index,300,5
BCLL,vloz,vloz na zaciatok,200,6
BCLL,zmaz,zmaz na zaciatku,200,7
BCLL,vloz,vloz na koniec,100,6
BCLL,get/set,spristupni na indexe,100,7
BCLL,get/set,nastav na indexe,100,7
BCLL,get/set,nastav na indexe,100,7
BCLL,get/set,spristupni na indexe,100,7
BCLL,vloz,vloz na koniec,100,7
BCLL,get/set,spristupni na indexe,100,8
BCLL,index,index prvku,100,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,vloz,vloz na index,300,8
BCLL,get/set,spristupni na indexe,200,9
BCLL,vloz,vloz na koniec,200,9
BCLL,get/set,nastav na indexe,100,10
BCLL,zmaz,zmaz na konci,200,10
BCLL,vloz,vloz na koniec,100,9
BCLL,get/set,spristupni na indexe,100,10
BCLL,get/set,spristupni na indexe,100,10
BCLL,zmaz,zmaz na konci,200,10
BCLL,vloz,vloz na index,300,9
BCLL,vloz,vloz na zaciatok,200,10
BCLL,index,index prvku,100,11
BCLL,get/set,spristupni na indexe,100,11
BCLL,get/set,spristupni na indexe,200,11
BCLL,vloz,vloz na index,200,11
BCLL,get/set,nastav na indexe,100,12
BCLL,get/set,nastav na indexe,100,12
BCLL,zmaz,zmaz na konci,300,12
BCLL,get/set,spristupni na indexe,100,11
BCLL,vloz,vloz na zaciatok,200,11
BCLL,zmaz,zmaz na konci,200,12
BCLL,zmaz,zmaz na konci,100,11
BCLL,zmaz,zmaz na konci,200,10
BCLL,get/set,spristupni na indexe,100,9
BCLL,vloz,vloz na index,300,9
BCLL,get/set,spristupni na indexe,200,10
BCLL,get/set,spristupni na indexe,100,10
BCLL,vloz,vloz na koniec,100,10
BCLL,zmaz,zmaz na zaciatku,200,11
BCLL,get/set,nastav na indexe,100,10
BCLL,vloz,vloz na index,300,10
BCLL,get/set,spristupni na indexe,100,11
BCLL,get/set,nastav na indexe,100,11
BCLL,get/set,spristupni na indexe,200,11
BCLL,zmaz,zmaz na konci,300,11
BCLL,get/set,spristupni na indexe,100,10
BCLL,vloz,vloz na koniec,200,10
BCLL,get/set,spristupni na indexe,200,11
BCLL,zmaz,zmaz na indexe,300,11
BCLL,vloz,vloz na index,200,10
BCLL,zmaz,zmaz na zaciatku,200,11
BCLL,get/set,spristupni na indexe,100,10
BCLL,index,index prvku,100,10
BCLL,index,index prvku,100,10
BCLL,index,index prvku,200,10
BCLL,vloz,vloz na koniec,200,10
BCLL,vloz,vloz na koniec,100,11
BCLL,index,index prvku,200,12
BCLL,zmaz,zmaz na indexe,300,12
BCLL,zmaz,zmaz na konci,200,11
BCLL,zmaz,zmaz na konci,200,10
BCLL,get/set,spristupni na indexe,100,9
BCLL,index,index prvku,0,9
BCLL,zmaz,zmaz na indexe,200,9
BCLL,zmaz,zmaz na zaciatku,200,8
BCLL,vloz,vloz na koniec,100,7
BCLL,zmaz,zmaz na konci,200,8
BCLL,get/set,nastav na indexe,200,7
BCLL,get/set,nastav na indexe,100,7
BCLL,index,index prvku,100,7
BCLL,vloz,vloz na zaciatok,200,7
BCLL,get/set,nastav na indexe,100,8
BCLL,zmaz,zmaz na indexe,200,8
BCLL,get/set,nastav na indexe,300,7
BCLL,get/set,nastav na indexe,200,7
BCLL,get/set,nastav na indexe,100,7
BCLL,get/set,spristupni na indexe,300,7
BCLL,get/set,spristupni na indexe,100,7
BCLL,get/set,spristupni na indexe,100,7
BCLL,vloz,vloz na zaciatok,400,7
BCLL,get/set,nastav na indexe,200,8
BCLL,get/set,spristupni na indexe,100,8
BCLL,vloz,vloz na koniec,200,8
BCLL,vloz,vloz na zaciatok,200,9
BCLL,get/set,spristupni na indexe,200,10
BCLL,index,index prvku,200,10
BCLL,get/set,nastav na indexe,100,10
BCLL,get/set,nastav na indexe,200,10
BCLL,get/set,nastav na indexe,100,10
BCLL,zmaz,zmaz na indexe,800,10
BCLL,vloz,vloz na index,200,9
BCLL,get/set,nastav na indexe,100,10
BCLL,vloz,vloz na index,200,10
BCLL,zmaz,zmaz na konci,300,11
BCLL,zmaz,zmaz na zaciatku,300,10
BCLL,get/set,nastav na indexe,200,9
BCLL,zmaz,zmaz na konci,200,9
BCLL,zmaz,zmaz na indexe,300,8
BCLL,zmaz,zmaz na konci,200,7
BCLL,get/set,nastav na indexe,200,6
BCLL,zmaz,zmaz na zaciatku,200,6
BCLL,vloz,vloz na koniec,100,5
BCLL,get/set,nastav na indexe,100,6
BCLL,zmaz,zmaz na zaciatku,200,6
BCLL,zmaz,zmaz na konci,200,5
BCLL,zmaz,zmaz na konci,200,4
BCLL,get/set,spristupni na indexe,100,3
BCLL,vloz,vloz na index,200,3
BCLL,get/set,spristupni na indexe,200,4
BCLL,vloz,vloz na koniec,200,4
BCLL,zmaz,zmaz na indexe,200,5
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,spristupni na indexe,100,4
BCLL,get/set,spristupni na indexe,100,4
BCLL,zmaz,zmaz na indexe,200,4
BCLL,get/set,spristupni na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,get/set,spristupni na indexe,200,3
BCLL,zmaz,zmaz na konci,200,3
BCLL,vloz,vloz na koniec,100,2
BCLL,index,index prvku,0,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,zmaz,zmaz na zaciatku,200,3
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,index,index prvku,100,2
BCLL,vloz,vloz na koniec,200,2
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,0,3
BCLL,index,index prvku,0,3
BCLL,get/set,spristupni na indexe,200,3
BCLL,vloz,vloz na index,300,3
BCLL,vloz,vloz na koniec,100,4
BCLL,vloz,vloz na koniec,100,5
BCLL,get/set,nastav na indexe,100,6
BCLL,get/set,nastav na indexe,100,6
BCLL,get/set,nastav na indexe,100,6
BCLL,get/set,nastav na indexe,100,6
BCLL,zmaz,zmaz na indexe,200,6
BCLL,zmaz,zmaz na indexe,200,5
BCLL,get/set,nastav na indexe,100,4
BCLL,index,index prvku,100,4
BCLL,vloz,vloz na index,200,4
BCLL,zmaz,zmaz na konci,200,5
BCLL,vloz,vloz na zaciatok,200,4
BCLL,zmaz,zmaz na indexe,200,5
BCLL,zmaz,zmaz na indexe,200,4
BCLL,index,index prvku,100,3
BCLL,zmaz,zmaz na indexe,300,3
BCLL,zmaz,zmaz na konci,400,2
BCLL,index,index prvku,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,vloz,vloz na zaciatok,200,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,zmaz,zmaz na indexe,200,2
BCLL,get/set,nastav na indexe,100,1
BCLL,vloz,vloz na index,100,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,index,index prvku,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,vloz,vloz na koniec,200,2
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,spristupni na indexe,200,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,zmaz,zmaz na konci,200,3
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,zmaz,zmaz na zaciatku,200,2
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na indexe,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,vloz,vloz na zaciatok,200,1
BCLL,zmaz,zmaz na konci,200,2
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,100,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,get/set,nastav na indexe,100,1
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na indexe,100,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,vloz,vloz na koniec,100,1
BCLL,vloz,vloz na index,300,2
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,index,index prvku,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,0,3
BCLL,get/set,nastav na indexe,200,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,index,index prvku,400,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,zmaz,zmaz na zaciatku,200,3
BCLL,vloz,vloz na index,200,2
BCLL,get/set,nastav na indexe,200,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,zmaz,zmaz na indexe,100,3
BCLL,zmaz,zmaz na konci,200,2
BCLL,get/set,nastav na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,vloz,vloz na zaciatok,200,1
BCLL,zmaz,zmaz na indexe,100,2
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,vloz,vloz na index,100,1
BCLL,zmaz,zmaz na indexe,100,2
BCLL,vloz,vloz na zaciatok,200,1
BCLL,zmaz,zmaz na zaciatku,200,2
BCLL,zmaz,zmaz na zaciatku,100,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,vloz,vloz na koniec,100,1
BCLL,vloz,vloz na index,100,2
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,nastav na indexe,100,3
BCLL,index,index prvku,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,get/set,spristupni na indexe,100,3
BCLL,zmaz,zmaz na indexe,200,3
BCLL,zmaz,zmaz na indexe,200,2
BCLL,vloz,vloz na koniec,100,1
BCLL,index,index prvku,100,2
BCLL,vloz,vloz na zaciatok,200,2
BCLL,zmaz,zmaz na konci,200,3
BCLL,zmaz,zmaz na konci,200,2
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,100,0
BCLL,vloz,vloz na zaciatok,200,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,zmaz,zmaz na indexe,100,2
BCLL,vloz,vloz na index,200,1
BCLL,index,index prvku,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,zmaz,zmaz na konci,200,2
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,200,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,vloz,vloz na koniec,100,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,vloz,vloz na zaciatok,200,2
BCLL,zmaz,zmaz na zaciatku,200,3
BCLL,get/set,nastav na indexe,100,2
BCLL,zmaz,zmaz na zaciatku,100,2
BCLL,get/set,spristupni na indexe,100,1
BCLL,zmaz,zmaz na zaciatku,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,spristupni na indexe,100,1
BCLL,vloz,vloz na index,200,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,zmaz,zmaz na zaciatku,100,2
BCLL,get/set,nastav na indexe,100,1
BCLL,get/set,nastav na indexe,100,1
BCLL,zmaz,zmaz na konci,200,1
BCLL,vloz,vloz na zaciatok,200,0
BCLL,vloz,vloz na index,200,1
BCLL,get/set,spristupni na indexe,100,2
BCLL,index,index prvku,100,2
BCLL,zmaz,zmaz na indexe,200,2
BCLL,index,index prvku,100,1
BCLL,index,index prvku,100,1
BCLL,index,index prvku,0,1
BCLL,vloz,vloz na koniec,100,1
BCLL,index,index prvku,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,vloz,vloz na index,200,2
BCLL,index,index prvku,0,3
BCLL,vloz,vloz na koniec,100,3
BCLL,get/set,nastav na indexe,100,4
BCLL,get/set,nastav na indexe,100,4
BCLL,zmaz,zmaz na zaciatku,200,4
BCLL,zmaz,zmaz na zaciatku,100,3
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,get/set,spristupni na indexe,100,2
BCLL,get/set,nastav na indexe,100,2
BCLL,vloz,vloz na zaciatok,200,2
BCLL,get/set,nastav na indexe,100,3
BCLL,vloz,vloz na zaciatok,100,3
BCLL,vloz,vloz na koniec,200,4
BCLL,vloz,vloz na koniec,200,5
BCLL,get/set,spristupni na indexe,400,6
BCLL,get/set,nastav na indexe,200,6
BCLL,index,index prvku,200,6
BCLL,get/set,nastav na indexe,200,6
BCLL,zmaz,zmaz na zaciatku,1500,6
BCLL,vloz,vloz na index,1200,5
BCLL,zmaz,zmaz na konci,500,6
BCLL,get/set,nastav na indexe,200,5
BCLL,index,index prvku,100,5
BCLL,vloz,vloz na index,400,5
BCLL,get/set,spristupni na indexe,100,6
BCLL,get/set,spristupni na indexe,200,6
BCLL,get/set,nastav na indexe,200,6
