0,2.34e-05,7
1,3.83e-05,6
1,2.36e-05,5
1,9.4e-06,4
1,2.34e-05,3
1,9.5e-06,2
1,9.5e-06,1
0,2.34e-05,2
3,6.7e-06,2
1,9.6e-06,1
1,9.8e-06,0
1,4.1e-06,0
1,4.1e-06,0
1,4e-06,0
0,4.1e-06,0
1,4.1e-06,0
1,4.3e-06,0
0,7.5e-06,1
0,5.76e-05,2
1,1.45e-05,1
0,4.54e-05,2
0,3.44e-05,3
1,1.5e-05,2
2,1.16e-05,2
0,1.28e-05,3
2,7.2e-06,3
1,3.02e-05,2
1,9.1e-06,1
0,7.2e-06,2
0,2.38e-05,3
1,2.35e-05,2
0,1.51e-05,3
0,1.08e-05,4
3,1.67e-05,4
0,7.6e-06,5
1,4.34e-05,4
0,1.38e-05,5
2,4.2e-06,5
3,1.24e-05,5
1,2.26e-05,4
0,2.25e-05,5
0,2.29e-05,6
1,2.31e-05,5
0,2.25e-05,6
0,2.23e-05,7
0,1e-05,8
3,2.46e-05,8
0,2.26e-05,9
1,2.22e-05,8
1,9.1e-06,7
0,7e-06,8
1,2.51e-05,7
1,2.23e-05,6
1,2.21e-05,5
0,2.24e-05,6
0,2.24e-05,7
0,2.24e-05,8
1,9e-06,7
1,2.22e-05,6
1,2.22e-05,5
0,2.22e-05,6
0,7e-06,7
1,2.35e-05,6
1,2.22e-05,5
0,7.1e-06,6
2,4.2e-06,6
0,2.22e-05,7
0,2.21e-05,8
1,2.26e-05,7
2,7.1e-06,7
0,2.25e-05,8
1,2.21e-05,7
0,2.22e-05,8
0,2.24e-05,9
1,2.23e-05,8
1,3.51e-05,7
1,1.38e-05,6
1,9.1e-06,5
1,2.97e-05,4
2,8.5e-06,4
0,1.03e-05,5
3,6.4e-06,5
1,2.3e-05,4
0,2.74e-05,5
1,9.2e-06,4
1,9e-06,3
0,7e-06,4
3,4.5e-06,4
1,2.27e-05,3
1,9e-06,2
0,7.1e-06,3
0,2.23e-05,4
1,2.38e-05,3
3,9.4e-06,3
1,9e-06,2
0,2.24e-05,3
0,2.23e-05,4
0,7e-06,5
1,2.33e-05,4
1,9.2e-06,3
1,2.22e-05,2
1,9.1e-06,1
0,2.24e-05,2
1,3.68e-05,1
1,1e-05,0
0,7.2e-06,1
0,7.1e-06,2
1,9.2e-06,1
2,7.1e-06,1
1,9.2e-06,0
0,4e-06,0
1,3.9e-06,0
0,4e-06,0
2,3.8e-06,0
1,4.3e-06,0
0,8.6e-06,1
0,2.25e-05,2
0,2.23e-05,3
1,9.1e-06,2
1,9e-06,1
1,9e-06,0
1,3.8e-06,0
0,7.1e-06,1
1,8.9e-06,0
1,3.8e-06,0
1,3.8e-06,0
1,3.8e-06,0
1,3.7e-06,0
1,5.9e-06,0
0,4.3e-06,0
0,7.1e-06,1
1,9.2e-06,0
1,3.8e-06,0
1,3.8e-06,0
0,7.2e-06,1
1,9.1e-06,0
0,9.9e-06,1
0,3.19e-05,2
1,2.3e-05,1
1,9.1e-06,0
0,7.2e-06,1
0,2.39e-05,2
1,2.23e-05,1
1,9.2e-06,0
1,3.9e-06,0
2,3.8e-06,0
0,7.4e-06,1
0,2.23e-05,2
1,9e-06,1
1,9.2e-06,0
0,3.9e-06,0
1,3.9e-06,0
0,7e-06,1
0,2.25e-05,2
1,9.1e-06,1
0,7.2e-06,2
1,2.22e-05,1
1,9.2e-06,0
0,7.1e-06,1
1,9e-06,0
1,3.8e-06,0
0,7.2e-06,1
0,7.1e-06,2
1,2.2e-05,1
3,3.3e-06,1
0,7.1e-06,2
0,2.39e-05,3
0,7.2e-06,4
1,9.1e-06,3
0,2.26e-05,4
1,2.22e-05,3
0,2.23e-05,4
1,2.22e-05,3
0,7.1e-06,4
0,2.62e-05,5
3,6.3e-06,5
0,2.3e-05,6
0,7.2e-06,7
0,2.24e-05,8
1,1.17e-05,7
1,9.2e-06,6
0,2.6e-05,7
0,7.3e-06,8
3,2.48e-05,8
1,9e-06,7
0,2.39e-05,8
0,2.25e-05,9
1,2.84e-05,8
1,2.24e-05,7
1,2.24e-05,6
1,2.85e-05,5
1,9.3e-06,4
0,9.7e-06,5
0,2.31e-05,6
1,2.46e-05,5
1,3.58e-05,4
1,9.3e-06,3
0,2.23e-05,4
1,2.22e-05,3
0,7.1e-06,4
2,4e-06,4
2,3.9e-06,4
0,2.23e-05,5
0,2.23e-05,6
0,2.24e-05,7
1,2.22e-05,6
1,2.23e-05,5
0,7.1e-06,6
1,2.22e-05,5
1,2.22e-05,4
2,4e-06,4
1,2.23e-05,3
1,9.2e-06,2
0,2.38e-05,3
0,2.22e-05,4
2,3.8e-06,4
0,2.23e-05,5
1,2.22e-05,4
1,2.22e-05,3
2,8.7e-06,3
0,2.29e-05,4
1,9.1e-06,3
1,2.37e-05,2
1,9e-06,1
1,9.3e-06,0
0,7.2e-06,1
0,7.1e-06,2
0,2.26e-05,3
0,7e-06,4
0,2.23e-05,5
3,1.55e-05,5
2,3.9e-06,5
0,7.1e-06,6
0,7.1e-06,7
3,9.3e-06,7
1,2.22e-05,6
1,9.2e-06,5
1,2.22e-05,4
2,7.1e-06,4
0,2.23e-05,5
1,2.22e-05,4
1,2.22e-05,3
0,7e-06,4
1,2.36e-05,3
1,9.1e-06,2
3,6.3e-06,2
1,2.22e-05,1
0,7.4e-06,2
1,2.8e-05,1
0,2.96e-05,2
1,3.18e-05,1
2,6.2e-06,1
0,7.3e-06,2
0,2.53e-05,3
0,7.2e-06,4
1,2.31e-05,3
1,9.6e-06,2
3,6.3e-06,2
0,2.24e-05,3
0,2.28e-05,4
0,7e-06,5
0,6.9e-06,6
0,2.34e-05,7
0,2.4e-05,8
3,2.16e-05,8
1,2.22e-05,7
0,7e-06,8
1,8.8e-06,7
0,7.2e-06,8
1,2.3e-05,7
0,7.2e-06,8
0,7e-06,9
3,3.3e-06,9
1,3.3e-05,8
1,2.25e-05,7
1,9.4e-06,6
1,2.23e-05,5
0,7.1e-06,6
1,2.3e-05,5
1,2.22e-05,4
1,9.1e-06,3
1,2.22e-05,2
0,2.37e-05,3
0,7.2e-06,4
1,2.22e-05,3
1,9.2e-06,2
1,9.2e-06,1
2,7.1e-06,1
0,2.23e-05,2
0,2.27e-05,3
0,2.29e-05,4
1,2.23e-05,3
1,2.46e-05,2
1,9.1e-06,1
1,9.5e-06,0
0,7.2e-06,1
0,2.24e-05,2
0,7e-06,3
0,2.29e-05,4
1,2.22e-05,3
0,7.1e-06,4
3,6.4e-06,4
0,2.57e-05,5
0,2.26e-05,6
0,7.3e-06,7
0,3.32e-05,8
0,7.3e-06,9
1,2.25e-05,8
0,2.29e-05,9
0,7.5e-06,10
0,2.28e-05,11
0,7e-06,12
3,5.02e-05,12
0,9.3e-06,13
1,1.04e-05,12
1,2.33e-05,11
0,3.43e-05,12
3,3.2e-06,12
0,7.3e-06,13
1,2.25e-05,12
1,9.5e-06,11
0,6.9e-06,12
1,9e-06,11
0,7.3e-06,12
0,2.3e-05,13
0,2.23e-05,14
0,2.22e-05,15
0,2.27e-05,16
1,9e-06,15
0,2.22e-05,16
1,9e-06,15
0,7.6e-06,16
1,2.24e-05,15
0,7.2e-06,16
0,4.01e-05,17
0,7.5e-06,18
3,2.16e-05,18
1,2.22e-05,17
0,2.24e-05,18
0,2.23e-05,19
1,2.24e-05,18
1,2.21e-05,17
1,9.4e-06,16
0,3.61e-05,17
1,9.4e-06,16
1,2.24e-05,15
1,9.1e-06,14
0,2.25e-05,15
0,7.1e-06,16
2,7.2e-06,16
1,2.23e-05,15
1,2.26e-05,14
1,9.3e-06,13
1,2.23e-05,12
1,2.23e-05,11
3,1.24e-05,11
0,2.24e-05,12
0,7.1e-06,13
0,2.39e-05,14
0,2.23e-05,15
1,9.3e-06,14
1,2.22e-05,13
0,7.5e-06,14
0,7e-06,15
0,2.23e-05,16
0,2.28e-05,17
0,7e-06,18
0,2.23e-05,19
0,2.34e-05,20
1,9e-06,19
0,7.1e-06,20
0,2.24e-05,21
0,2.27e-05,22
1,9.1e-06,21
1,2.23e-05,20
0,2.24e-05,21
1,2.24e-05,20
1,9.2e-06,19
1,2.23e-05,18
1,2.26e-05,17
0,2.23e-05,18
1,9e-06,17
0,2.26e-05,18
0,2.23e-05,19
0,2.23e-05,20
1,2.22e-05,19
1,9.2e-06,18
1,2.21e-05,17
0,2.25e-05,18
0,7.1e-06,19
1,2.22e-05,18
1,2.23e-05,17
0,2.22e-05,18
0,2.22e-05,19
0,7e-06,20
0,8.8e-06,21
2,7.1e-06,21
1,2.23e-05,20
1,9e-06,19
1,9.1e-06,18
1,9.3e-06,17
0,9.9e-06,18
1,2.77e-05,17
1,2.55e-05,16
0,2.25e-05,17
1,9.2e-06,16
1,2.23e-05,15
0,7e-06,16
0,2.24e-05,17
1,2.22e-05,16
2,6.3e-06,16
0,7.2e-06,17
0,7.7e-06,18
1,2.25e-05,17
3,4e-05,17
0,5.15e-05,18
1,2.45e-05,17
0,2.23e-05,18
1,2.98e-05,17
0,8.2e-06,18
1,2.26e-05,17
2,4.4e-06,17
0,7.2e-06,18
1,9.1e-06,17
1,2.26e-05,16
0,7.1e-06,17
0,8e-06,18
0,2.57e-05,19
3,2e-05,19
1,1.54e-05,18
1,1.52e-05,17
0,1.15e-05,18
1,3.54e-05,17
0,1.12e-05,18
1,1.63e-05,17
0,4.54e-05,18
0,4.77e-05,19
0,4.41e-05,20
0,4.06e-05,21
0,1.11e-05,22
0,2.35e-05,23
0,3.31e-05,24
1,3.08e-05,23
1,2.25e-05,22
1,2.24e-05,21
1,2.22e-05,20
0,2.24e-05,21
0,2.92e-05,22
0,2.85e-05,23
3,0.0001771,23
1,5.82e-05,22
1,5.26e-05,21
1,5.74e-05,20
1,5.58e-05,19
1,2.52e-05,18
0,1.8e-05,19
0,5.45e-05,20
2,8.8e-06,20
0,1.84e-05,21
3,1.42e-05,21
3,6.11e-05,21
1,4.17e-05,20
0,1.55e-05,21
1,4.45e-05,20
0,3.97e-05,21
1,4.06e-05,20
3,1.21e-05,20
1,1.83e-05,19
0,1.39e-05,20
1,4.55e-05,19
0,1.49e-05,20
3,2.79e-05,20
0,4.05e-05,21
0,4.58e-05,22
0,1.26e-05,23
0,4.43e-05,24
1,1.69e-05,23
1,4.47e-05,22
1,4.6e-05,21
1,1.82e-05,20
0,1.79e-05,21
1,4.61e-05,20
0,4.62e-05,21
0,4.06e-05,22
0,1.35e-05,23
1,4.32e-05,22
0,4.22e-05,23
0,4.49e-05,24
2,1.52e-05,24
0,1.28e-05,25
1,4.19e-05,24
0,1.31e-05,25
1,4.1e-05,24
0,1.55e-05,25
1,4.56e-05,24
0,4.28e-05,25
3,6e-06,25
0,1.2e-05,26
1,1.03e-05,25
3,3.37e-05,25
0,7.7e-06,26
0,7e-06,27
0,2.6e-05,28
1,2.24e-05,27
1,2.24e-05,26
1,2.24e-05,25
1,2.39e-05,24
1,2.22e-05,23
3,2.46e-05,23
1,2.23e-05,22
0,2.24e-05,23
0,2.55e-05,24
1,2.23e-05,23
1,2.22e-05,22
1,2.24e-05,21
1,2.23e-05,20
0,7.1e-06,21
3,1.85e-05,21
3,4.89e-05,21
0,7.1e-06,22
0,2.26e-05,23
2,4e-06,23
0,2.37e-05,24
1,2.24e-05,23
3,1.25e-05,23
1,2.24e-05,22
1,2.24e-05,21
1,2.24e-05,20
0,2.24e-05,21
0,2.24e-05,22
1,2.24e-05,21
0,7.1e-06,22
1,2.21e-05,21
1,2.22e-05,20
0,7.1e-06,21
0,2.25e-05,22
0,2.23e-05,23
2,4e-06,23
1,2.22e-05,22
1,2.38e-05,21
0,7.2e-06,22
0,7.1e-06,23
1,9.2e-06,22
0,2.23e-05,23
0,7.1e-06,24
0,2.25e-05,25
1,2.24e-05,24
0,7e-06,25
0,2.23e-05,26
0,2.37e-05,27
1,2.22e-05,26
0,2.24e-05,27
1,9.1e-06,26
2,7.2e-06,26
1,2.24e-05,25
0,2.25e-05,26
0,7.3e-06,27
0,2.25e-05,28
1,2.35e-05,27
3,3.98e-05,27
1,2.22e-05,26
1,2.22e-05,25
1,9.1e-06,24
0,7.1e-06,25
1,2.24e-05,24
1,9.1e-06,23
1,9e-06,22
1,9e-06,21
3,3.36e-05,21
1,9.1e-06,20
2,7.1e-06,20
1,2.23e-05,19
1,9e-06,18
1,2.21e-05,17
1,2.23e-05,16
1,9e-06,15
1,2.37e-05,14
1,8.9e-06,13
1,9e-06,12
3,2.61e-05,12
0,7.4e-06,13
1,9.1e-06,12
1,2.26e-05,11
1,8.9e-06,10
0,2.24e-05,11
1,9e-06,10
1,9e-06,9
0,2.39e-05,10
2,7.1e-06,10
3,6.4e-06,10
1,8.9e-06,9
1,9.1e-06,8
1,3.43e-05,7
1,1.97e-05,6
1,2.19e-05,5
1,1.43e-05,4
0,4.28e-05,5
1,2.29e-05,4
1,2.03e-05,3
1,2.26e-05,2
1,2.23e-05,1
0,3.99e-05,2
0,1.3e-05,3
0,1.43e-05,4
0,3.46e-05,5
0,8.1e-06,6
3,8.3e-06,6
0,1.5e-05,7
1,1.14e-05,6
0,3.02e-05,7
0,4.91e-05,8
1,3.01e-05,7
1,3.44e-05,6
1,1.44e-05,5
1,2.91e-05,4
1,4.09e-05,3
1,2.26e-05,2
0,2.44e-05,3
2,4.1e-06,3
1,4.39e-05,2
0,9.2e-06,3
2,7.1e-06,3
3,1.23e-05,3
0,3.57e-05,4
1,2.95e-05,3
0,8.4e-06,4
2,1.01e-05,4
2,4.7e-06,4
1,3.27e-05,3
3,3.4e-06,3
1,2.32e-05,2
1,2.38e-05,1
1,1.15e-05,0
1,4.1e-06,0
3,4e-06,0
2,4e-06,0
1,4e-06,0
0,7.4e-06,1
0,7.4e-06,2
0,7.5e-06,3
2,1.39e-05,3
0,4.29e-05,4
1,1.05e-05,3
1,9.6e-06,2
0,2.39e-05,3
0,2.34e-05,4
0,7.6e-06,5
0,2.35e-05,6
0,7.4e-06,7
3,2.29e-05,7
0,3.42e-05,8
3,1.63e-05,8
0,2.81e-05,9
0,2.95e-05,10
1,1.16e-05,9
0,3.74e-05,10
1,2.25e-05,9
2,7.1e-06,9
0,7.1e-06,10
0,2.46e-05,11
1,2.24e-05,10
0,2.24e-05,11
0,2.24e-05,12
3,9.4e-06,12
1,9.1e-06,11
1,1.09e-05,10
1,2.23e-05,9
1,2.21e-05,8
0,2.38e-05,9
1,2.2e-05,8
0,2.22e-05,9
1,2.2e-05,8
1,2.21e-05,7
0,7e-06,8
0,7e-06,9
1,9e-06,8
0,7e-06,9
0,2.23e-05,10
1,9.2e-06,9
1,2.61e-05,8
0,2.93e-05,9
1,2.31e-05,8
3,1.25e-05,8
3,2.15e-05,8
1,2.24e-05,7
0,2.25e-05,8
1,9.2e-06,7
2,4e-06,7
0,7.1e-06,8
0,2.25e-05,9
0,2.24e-05,10
0,3.75e-05,11
1,4.04e-05,10
0,2.26e-05,11
3,1.85e-05,11
2,5.5e-06,11
1,2.24e-05,10
1,2.23e-05,9
1,2.22e-05,8
0,2.25e-05,9
0,7e-06,10
0,7.1e-06,11
1,2.22e-05,10
1,2.22e-05,9
1,9e-06,8
1,2.64e-05,7
0,7.2e-06,8
1,9e-06,7
1,9.1e-06,6
0,2.22e-05,7
0,2.25e-05,8
1,2.22e-05,7
1,9e-06,6
2,7.2e-06,6
0,2.25e-05,7
2,7.2e-06,7
0,7.1e-06,8
1,9e-06,7
0,2.23e-05,8
0,2.23e-05,9
2,6.2e-06,9
1,2.47e-05,8
2,4e-06,8
1,2.21e-05,7
0,2.23e-05,8
3,2.15e-05,8
1,2.23e-05,7
0,2.24e-05,8
0,2.22e-05,9
0,9.8e-06,10
1,2.24e-05,9
1,9.1e-06,8
1,2.22e-05,7
1,2.84e-05,6
1,2.26e-05,5
0,2.26e-05,6
2,7.1e-06,6
0,7e-06,7
1,2.22e-05,6
1,2.22e-05,5
0,2.25e-05,6
0,7.1e-06,7
1,9.2e-06,6
0,8.4e-06,7
0,2.26e-05,8
0,2.26e-05,9
1,3.15e-05,8
3,6.68e-05,8
1,2.1e-05,7
1,1.84e-05,6
0,1.45e-05,7
0,4.44e-05,8
2,8.1e-06,8
1,4.59e-05,7
1,1.92e-05,6
0,4.85e-05,7
1,2.28e-05,6
1,4.57e-05,5
0,4.32e-05,6
1,4.58e-05,5
3,2.44e-05,5
1,5.33e-05,4
1,1.81e-05,3
0,1.42e-05,4
1,1.76e-05,3
0,6.4e-05,4
3,2.86e-05,4
1,2.19e-05,3
1,5.89e-05,2
0,5.26e-05,3
0,5.48e-05,4
0,9.1e-06,5
1,2.6e-05,4
1,2.56e-05,3
1,2.54e-05,2
0,2.59e-05,3
1,1.04e-05,2
1,1.25e-05,1
1,1.68e-05,0
1,4.4e-06,0
0,8.3e-06,1
1,1.05e-05,0
1,4.4e-06,0
1,1.82e-05,0
1,3.8e-06,0
0,4e-06,0
1,3.9e-06,0
0,7.4e-06,1
0,2.26e-05,2
0,2.24e-05,3
0,2.23e-05,4
1,2.23e-05,3
0,2.25e-05,4
0,3.33e-05,5
0,2.83e-05,6
0,2.25e-05,7
1,9.1e-06,6
1,2.23e-05,5
0,7e-06,6
3,1.24e-05,6
2,7.3e-06,6
1,2.22e-05,5
3,1.69e-05,5
1,2.22e-05,4
1,2.23e-05,3
1,9.1e-06,2
1,2.22e-05,1
0,3.23e-05,2
1,9.3e-06,1
0,8.9e-06,2
1,2.27e-05,1
1,9.1e-06,0
1,5.2e-06,0
1,3.8e-06,0
1,3.8e-06,0
0,7.1e-06,1
1,9e-06,0
0,7e-06,1
3,3.3e-06,1
1,8.9e-06,0
0,7.1e-06,1
1,9e-06,0
1,3.9e-06,0
1,3.8e-06,0
1,3.8e-06,0
1,3.8e-06,0
1,3.9e-06,0
0,7.2e-06,1
0,2.72e-05,2
0,2.91e-05,3
1,9.3e-06,2
1,9.1e-06,1
0,2.24e-05,2
0,2.22e-05,3
1,8.9e-06,2
1,2.24e-05,1
2,7.1e-06,1
1,9.2e-06,0
1,3.7e-06,0
3,3.9e-06,0
1,3.9e-06,0
1,3.8e-06,0
1,3.7e-06,0
2,3.8e-06,0
1,3.7e-06,0
1,3.8e-06,0
0,7.1e-06,1
0,7.6e-06,2
3,6.7e-06,2
0,2.3e-05,3
2,4e-06,3
0,2.23e-05,4
1,9.2e-06,3
2,4.1e-06,3
1,2.23e-05,2
1,2.25e-05,1
1,9e-06,0
0,7e-06,1
0,2.23e-05,2
1,2.2e-05,1
3,3.3e-06,1
1,9e-06,0
1,3.7e-06,0
0,4.5e-06,0
1,4.7e-06,0
1,4e-06,0
0,4e-06,0
1,3.8e-06,0
0,8.95e-05,0
0,1.22e-05,1
3,1.73e-05,1
1,1.71e-05,0
1,3.9e-06,0
0,7.2e-06,1
1,9.1e-06,0
1,3.8e-06,0
0,7.2e-06,1
0,7e-06,2
0,7.1e-06,3
3,6.3e-06,3
0,2.31e-05,4
1,2.25e-05,3
1,2.23e-05,2
0,2.23e-05,3
1,2.22e-05,2
2,3.9e-06,2
2,3.9e-06,2
0,2.78e-05,3
2,7.2e-06,3
1,2.36e-05,2
0,2.25e-05,3
1,2.2e-05,2
0,2.23e-05,3
1,2.23e-05,2
0,2.23e-05,3
0,7.1e-06,4
0,2.24e-05,5
0,2.37e-05,6
0,2.25e-05,7
0,2.23e-05,8
0,7.3e-06,9
0,2.27e-05,10
0,2.24e-05,11
0,2.23e-05,12
3,1.56e-05,12
3,3.51e-05,12
1,2.23e-05,11
1,2.21e-05,10
0,2.23e-05,11
1,2.22e-05,10
0,7.1e-06,11
1,2.22e-05,10
0,7e-06,11
0,1.21e-05,12
3,3.68e-05,12
1,9.1e-06,11
0,2.23e-05,12
1,2.22e-05,11
1,2.22e-05,10
2,7.1e-06,10
1,2.22e-05,9
3,2.76e-05,9
1,2.24e-05,8
1,2.21e-05,7
1,9e-06,6
0,3.16e-05,7
0,7.2e-06,8
1,2.27e-05,7
0,2.24e-05,8
1,9e-06,7
0,2.24e-05,8
1,9.2e-06,7
1,9e-06,6
1,2.22e-05,5
1,9.1e-06,4
1,9e-06,3
1,2.22e-05,2
0,7e-06,3
0,7e-06,4
1,9e-06,3
1,2.22e-05,2
0,2.23e-05,3
1,9.1e-06,2
0,7e-06,3
0,2.23e-05,4
0,2.21e-05,5
1,9.1e-06,4
0,7.1e-06,5
0,7e-06,6
2,7e-06,6
0,2.23e-05,7
1,2.21e-05,6
0,2.37e-05,7
1,2.32e-05,6
1,2.26e-05,5
1,2.22e-05,4
1,2.21e-05,3
0,2.23e-05,4
0,2.23e-05,5
0,7.1e-06,6
0,2.36e-05,7
2,7.1e-06,7
1,9e-06,6
1,2.23e-05,5
0,2.23e-05,6
0,7.1e-06,7
1,2.2e-05,6
0,2.23e-05,7
1,2.21e-05,6
1,2.21e-05,5
0,7e-06,6
0,2.22e-05,7
0,7.1e-06,8
0,2.23e-05,9
2,4e-06,9
0,2.24e-05,10
1,2.22e-05,9
0,6.9e-06,10
3,1.86e-05,10
0,2.36e-05,11
1,2.7e-05,10
0,2.25e-05,11
1,2.22e-05,10
0,6.9e-06,11
3,9.4e-06,11
1,9.1e-06,10
0,2.23e-05,11
0,7e-06,12
1,2.2e-05,11
0,2.25e-05,12
0,2.22e-05,13
1,2.21e-05,12
0,8.2e-06,13
0,2.24e-05,14
1,2.22e-05,13
1,2.22e-05,12
0,2.24e-05,13
1,9.1e-06,12
0,2.22e-05,13
1,9.1e-06,12
0,2.25e-05,13
0,2.23e-05,14
1,9e-06,13
1,9e-06,12
1,2.22e-05,11
0,2.23e-05,12
1,4.55e-05,11
0,2.35e-05,12
3,3.07e-05,12
0,2.24e-05,13
1,2.24e-05,12
1,2.23e-05,11
1,2.22e-05,10
3,1.99e-05,10
1,9.2e-06,9
2,7.1e-06,9
1,9.2e-06,8
2,7.1e-06,8
1,9.1e-06,7
0,2.23e-05,8
1,9.1e-06,7
0,2.23e-05,8
1,2.21e-05,7
1,2.23e-05,6
0,7.3e-06,7
0,2.23e-05,8
0,2.24e-05,9
0,2.22e-05,10
0,2.23e-05,11
1,2.22e-05,10
2,3.9e-06,10
0,7.4e-06,11
1,9.1e-06,10
0,7.1e-06,11
0,2.37e-05,12
0,2.3e-05,13
0,2.23e-05,14
1,2.23e-05,13
0,2.26e-05,14
1,2.23e-05,13
1,9.1e-06,12
0,7.1e-06,13
0,7.2e-06,14
1,2.4e-05,13
0,2.24e-05,14
1,9.1e-06,13
0,2.23e-05,14
1,2.23e-05,13
1,2.24e-05,12
1,9.1e-06,11
1,2.22e-05,10
1,2.22e-05,9
0,2.23e-05,10
0,2.21e-05,11
1,2.22e-05,10
0,2.23e-05,11
1,2.23e-05,10
2,4e-06,10
0,2.24e-05,11
1,2.22e-05,10
0,2.38e-05,11
1,9.1e-06,10
1,2.21e-05,9
0,2.22e-05,10
1,2.23e-05,9
1,9e-06,8
0,2.25e-05,9
0,2.25e-05,10
0,2.23e-05,11
0,2.24e-05,12
1,9.2e-06,11
0,2.23e-05,12
1,2.24e-05,11
0,2.21e-05,12
0,2.23e-05,13
0,2.22e-05,14
0,2.25e-05,15
0,2.38e-05,16
1,2.22e-05,15
3,4.59e-05,15
0,2.22e-05,16
0,7.4e-06,17
0,7e-06,18
1,9e-06,17
1,2.23e-05,16
2,3.9e-06,16
